"LOT_QTY","QC_QTY","ITEM_TYPE","ITEM_QC_TYPE","QC_TYPE","WORK_ORDER_QTY","WORK_WORKER","QC_MONTH","QC_WEEKDAY","INSPECTION_RISK_SCORE","SUMMER_FLAG","WINTER_FLAG","RISK_LEVEL"
10387,10387,20,10,10,10387,EMP1006,"02","4",4,0,1,LOW
13998,13998,20,10,10,13998,EMP1006,"02","4",4,0,1,LOW
13837,13837,20,10,10,13837,EMP1006,"02","5",4,0,1,LOW
9467,9467,20,10,10,9467,EMP1006,"02","4",4,0,1,LOW
9754,9754,20,10,10,9754,EMP1006,"02","7",6,0,1,LOW
13146,13146,20,10,10,13146,EMP1006,"02","4",4,0,1,LOW
1217,1217,30,10,10,1217,EMP1005,"02","7",4,0,1,MEDIUM
1203,1203,30,10,10,1203,EMP1005,"02","6",2,0,1,LOW
823,823,30,10,10,823,EMP1005,"02","6",2,0,1,LOW
300000,3000,10,20,20,0,NONE,"02","6",3,0,1,LOW
250000,2500,10,20,20,0,NONE,"02","6",7,0,1,LOW
250000,2500,10,20,20,0,NONE,"02","6",3,0,1,LOW
300000,3000,10,20,20,0,NONE,"02","6",3,0,1,LOW
1500000,15000,10,20,20,0,NONE,"02","4",3,0,1,LOW
51825,51825,20,10,10,51825,EMP1059,"02","1",8,0,1,LOW
1000000,10000,10,20,20,0,NONE,"02","5",5,0,1,LOW
79012,790,20,20,20,79012,EMP1059,"02","7",3,0,1,LOW
500000,5000,10,20,20,0,NONE,"02","5",3,0,1,LOW
500000,5000,10,20,20,0,NONE,"02","4",3,0,1,LOW
1500000,15000,10,20,20,0,NONE,"02","4",3,0,1,LOW
106487,1065,20,20,20,106487,EMP1059,"02","2",7,0,1,LOW
500000,5000,10,20,20,0,NONE,"02","5",5,0,1,LOW
105262,1053,20,20,20,105262,EMP1059,"02","7",3,0,1,MEDIUM
500000,5000,10,20,20,0,NONE,"02","5",5,0,1,LOW
72012,720,20,20,20,72012,EMP1059,"02","7",3,0,1,LOW
10384,10384,20,10,10,10384,EMP1059,"02","7",4,0,1,LOW
13995,13995,20,10,10,13995,EMP1059,"02","7",4,0,1,LOW
13834,13834,20,10,10,13834,EMP1059,"02","7",4,0,1,LOW
9464,9464,20,10,10,9464,EMP1059,"02","2",6,0,1,LOW
9752,9752,20,10,10,9752,EMP1059,"02","1",4,0,1,LOW
13143,13143,20,10,10,13143,EMP1059,"02","7",4,0,1,LOW
12992,12992,20,10,10,12992,EMP1059,"02","2",6,0,1,LOW
8888,8888,20,10,10,8888,EMP1059,"02","2",8,0,1,HIGH
903,903,30,10,10,903,EMP1059,"02","2",6,0,1,HIGH
1217,1217,30,10,10,1217,EMP1059,"02","7",2,0,1,LOW
1203,1203,30,10,10,1203,EMP1059,"02","2",6,0,1,LOW
823,823,30,10,10,823,EMP1059,"02","7",2,0,1,LOW
300000,3000,10,20,20,0,NONE,"02","1",3,0,1,HIGH
250000,2500,10,20,20,0,NONE,"02","1",3,0,1,LOW
250000,2500,10,20,20,0,NONE,"02","1",3,0,1,LOW
300000,3000,10,20,20,0,NONE,"02","1",3,0,1,LOW
51825,51825,20,10,10,51825,EMP1049,"02","5",8,0,1,HIGH
79012,790,20,20,20,79012,EMP1049,"02","4",5,0,1,LOW
51825,51825,20,10,10,51825,EMP1045,"02","5",4,0,1,LOW
79012,790,20,20,20,79012,EMP1045,"02","5",3,0,1,LOW
500000,5000,10,20,20,0,NONE,"02","2",3,0,1,LOW
106487,1065,20,20,20,106487,EMP1045,"02","5",3,0,1,LOW
105262,1053,20,20,20,105262,EMP1045,"02","5",3,0,1,LOW
500000,5000,10,20,20,0,NONE,"02","3",3,0,1,LOW
72012,720,20,20,20,72012,EMP1045,"02","5",3,0,1,LOW
10384,10384,20,10,10,10384,EMP1045,"02","1",6,0,1,LOW
13995,13995,20,10,10,13995,EMP1045,"02","5",4,0,1,LOW
13834,13834,20,10,10,13834,EMP1045,"02","5",4,0,1,LOW
9464,9464,20,10,10,9464,EMP1045,"02","7",8,0,1,LOW
9752,9752,20,10,10,9752,EMP1045,"02","6",4,0,1,LOW
13143,13143,20,10,10,13143,EMP1045,"02","5",4,0,1,LOW
12992,12992,20,10,10,12992,EMP1045,"02","5",4,0,1,LOW
8888,8888,20,10,10,8888,EMP1045,"02","7",6,0,1,HIGH
903,903,30,10,10,903,EMP1045,"02","5",4,0,1,MEDIUM
1217,1217,30,10,10,1217,EMP1045,"02","5",2,0,1,LOW
1203,1203,30,10,10,1203,EMP1045,"02","1",6,0,1,LOW
823,823,30,10,10,823,EMP1045,"02","4",2,0,1,LOW
51825,51825,20,10,10,51825,EMP1005,"02","7",6,0,1,LOW
500000,5000,10,20,20,0,NONE,"02","4",5,0,1,LOW
1500000,15000,10,20,20,0,NONE,"02","4",5,0,1,LOW
79012,790,20,20,20,79012,EMP1005,"02","6",3,0,1,LOW
500000,5000,10,20,20,0,NONE,"02","3",3,0,1,LOW
106487,1065,20,20,20,106487,EMP1005,"02","1",7,0,1,LOW
500000,5000,10,20,20,0,NONE,"02","4",5,0,1,LOW
105262,1053,20,20,20,105262,EMP1005,"02","7",5,0,1,LOW
72012,720,20,20,20,72012,EMP1005,"02","6",3,0,1,LOW
10384,10384,20,10,10,10384,EMP1005,"02","6",4,0,1,LOW
13995,13995,20,10,10,13995,EMP1005,"02","6",4,0,1,LOW
13834,13834,20,10,10,13834,EMP1005,"02","7",4,0,1,LOW
9464,9464,20,10,10,9464,EMP1005,"02","6",4,0,1,LOW
9752,9752,20,10,10,9752,EMP1005,"02","6",4,0,1,LOW
13143,13143,20,10,10,13143,EMP1005,"02","6",4,0,1,LOW
12992,12992,20,10,10,12992,EMP1005,"02","2",8,0,1,HIGH
8888,8888,20,10,10,8888,EMP1005,"02","7",4,0,1,LOW
903,903,30,10,10,903,EMP1005,"02","6",2,0,1,LOW
10476,10476,20,10,10,10476,EMP1045,"02","3",4,0,1,LOW
13532,13532,20,10,10,13532,EMP1045,"02","4",4,0,1,MEDIUM
1122,1122,30,10,10,1122,EMP1045,"02","3",2,0,1,LOW
1126,1126,30,10,10,1126,EMP1045,"02","2",2,0,1,LOW
970,970,30,10,10,970,EMP1045,"02","3",2,0,1,LOW
1253,1253,30,10,10,1253,EMP1045,"02","3",2,0,1,LOW
1500000,15000,10,20,20,0,NONE,"02","1",3,0,1,LOW
1500000,15000,10,20,20,0,NONE,"02","2",3,0,1,LOW
55890,55890,20,10,10,55890,EMP1059,"02","6",6,0,1,LOW
500000,5000,10,20,20,0,NONE,"02","1",7,0,1,LOW
98175,982,20,20,20,98175,EMP1059,"02","4",3,0,1,LOW
500000,5000,10,20,20,0,NONE,"02","2",5,0,1,LOW
500000,5000,10,20,20,0,NONE,"02","2",5,0,1,LOW
500000,5000,10,20,20,0,NONE,"02","2",3,0,1,LOW
98525,985,20,20,20,98525,EMP1059,"02","4",3,0,1,LOW
500000,5000,10,20,20,0,NONE,"02","2",7,0,1,LOW
84875,849,20,20,20,84875,EMP1059,"02","6",5,0,1,LOW
500000,5000,10,20,20,0,NONE,"02","2",5,0,1,LOW
109640,1096,20,20,20,109640,EMP1059,"02","4",3,0,1,LOW
12903,12903,20,10,10,12903,EMP1059,"02","4",4,0,1,LOW
12949,12949,20,10,10,12949,EMP1059,"02","5",8,0,1,LOW
11155,11155,20,10,10,11155,EMP1059,"02","6",6,0,1,LOW
14412,14412,20,10,10,14412,EMP1059,"02","4",4,0,1,LOW
12120,12120,20,10,10,12120,EMP1059,"02","5",6,0,1,LOW
12164,12164,20,10,10,12164,EMP1059,"02","4",4,0,1,LOW
10476,10476,20,10,10,10476,EMP1059,"02","5",8,0,1,LOW
13534,13534,20,10,10,13534,EMP1059,"02","6",6,0,1,HIGH
1122,1122,30,10,10,1122,EMP1059,"02","4",2,0,1,LOW
1126,1126,30,10,10,1126,EMP1059,"02","4",2,0,1,LOW
970,970,30,10,10,970,EMP1059,"02","4",2,0,1,LOW
1253,1253,30,10,10,1253,EMP1059,"02","4",4,0,1,MEDIUM
300000,3000,10,20,20,0,NONE,"02","4",3,0,1,LOW
250000,2500,10,20,20,0,NONE,"02","4",3,0,1,LOW
250000,2500,10,20,20,0,NONE,"02","4",5,0,1,LOW
300000,3000,10,20,20,0,NONE,"02","4",3,0,1,LOW
500000,5000,10,20,20,0,NONE,"02","4",3,0,1,LOW
1500000,15000,10,20,20,0,NONE,"02","3",3,0,1,LOW
500000,5000,10,20,20,0,NONE,"01","4",4,0,1,LOW
500000,5000,10,20,20,0,NONE,"01","5",6,0,1,LOW
1500000,15000,10,20,20,0,NONE,"01","5",6,0,1,LOW
109637,1096,20,20,20,109637,EMP1054,"02","2",5,0,1,LOW
12903,12903,20,10,10,12903,EMP1054,"02","7",4,0,1,LOW
12949,12949,20,10,10,12949,EMP1054,"02","7",4,0,1,LOW
11155,11155,20,10,10,11155,EMP1054,"02","3",6,0,1,HIGH
14409,14409,20,10,10,14409,EMP1054,"02","1",6,0,1,LOW
12117,12117,20,10,10,12117,EMP1054,"02","2",6,0,1,LOW
12160,12160,20,10,10,12160,EMP1054,"02","7",4,0,1,LOW
10476,10476,20,10,10,10476,EMP1054,"02","2",8,0,1,LOW
13532,13532,20,10,10,13532,EMP1054,"02","7",4,0,1,HIGH
1122,1122,30,10,10,1122,EMP1054,"02","1",2,0,1,LOW
1126,1126,30,10,10,1126,EMP1054,"02","1",2,0,1,LOW
970,970,30,10,10,970,EMP1054,"02","1",2,0,1,LOW
1253,1253,30,10,10,1253,EMP1054,"02","1",4,0,1,LOW
300000,3000,10,20,20,0,NONE,"02","7",5,0,1,LOW
250000,2500,10,20,20,0,NONE,"02","7",3,0,1,LOW
250000,2500,10,20,20,0,NONE,"02","7",5,0,1,LOW
300000,3000,10,20,20,0,NONE,"02","7",5,0,1,LOW
300000,3000,10,20,20,0,NONE,"02","2",3,0,1,LOW
250000,2500,10,20,20,0,NONE,"02","2",5,0,1,LOW
250000,2500,10,20,20,0,NONE,"02","2",3,0,1,HIGH
300000,3000,10,20,20,0,NONE,"02","2",3,0,1,LOW
1000000,10000,10,20,20,0,NONE,"02","1",5,0,1,LOW
55887,55887,20,10,10,55887,EMP1045,"02","3",4,0,1,LOW
98175,982,20,20,20,98175,EMP1045,"02","3",3,0,1,LOW
98525,985,20,20,20,98525,EMP1045,"02","3",3,0,1,LOW
84875,849,20,20,20,84875,EMP1045,"02","4",5,0,1,LOW
500000,5000,10,20,20,0,NONE,"02","1",5,0,1,LOW
109637,1096,20,20,20,109637,EMP1045,"02","3",3,0,1,MEDIUM
12903,12903,20,10,10,12903,EMP1045,"02","4",4,0,1,LOW
12949,12949,20,10,10,12949,EMP1045,"02","3",4,0,1,MEDIUM
11155,11155,20,10,10,11155,EMP1045,"02","3",4,0,1,LOW
14409,14409,20,10,10,14409,EMP1045,"02","5",6,0,1,LOW
12117,12117,20,10,10,12117,EMP1045,"02","3",4,0,1,LOW
12160,12160,20,10,10,12160,EMP1045,"02","4",4,0,1,LOW
1126,1126,30,10,10,1126,EMP1049,"01","6",3,0,1,LOW
970,970,30,10,10,970,EMP1049,"01","6",3,0,1,LOW
1253,1253,30,10,10,1253,EMP1049,"01","6",3,0,1,LOW
300000,3000,10,20,20,0,NONE,"01","5",4,0,1,HIGH
250000,2500,10,20,20,0,NONE,"01","5",4,0,1,LOW
250000,2500,10,20,20,0,NONE,"01","5",4,0,1,LOW
300000,3000,10,20,20,0,NONE,"01","5",4,0,1,LOW
1500000,15000,10,20,20,0,NONE,"01","4",4,0,1,LOW
55887,55887,20,10,10,55887,EMP1001,"01","6",5,0,1,LOW
500000,5000,10,20,20,0,NONE,"01","5",6,0,1,LOW
98175,982,20,20,20,98175,EMP1001,"02","7",7,0,1,LOW
500000,5000,10,20,20,0,NONE,"01","4",4,0,1,LOW
98525,985,20,20,20,98525,EMP1001,"01","6",4,0,1,LOW
84875,849,20,20,20,84875,EMP1001,"02","7",5,0,1,LOW
500000,5000,10,20,20,0,NONE,"01","4",4,0,1,LOW
1500000,15000,10,20,20,0,NONE,"01","4",4,0,1,HIGH
1500000,15000,10,20,20,0,NONE,"01","4",4,0,1,LOW
109637,1096,20,20,20,109637,EMP1001,"02","1",7,0,1,LOW
12903,12903,20,10,10,12903,EMP1001,"01","6",5,0,1,LOW
12949,12949,20,10,10,12949,EMP1001,"01","6",5,0,1,LOW
11155,11155,20,10,10,11155,EMP1001,"01","6",5,0,1,LOW
14409,14409,20,10,10,14409,EMP1001,"02","7",6,0,1,LOW
12117,12117,20,10,10,12117,EMP1001,"02","7",6,0,1,LOW
12160,12160,20,10,10,12160,EMP1001,"02","7",5,0,1,LOW
10476,10476,20,10,10,10476,EMP1001,"01","6",5,0,1,LOW
13532,13532,20,10,10,13532,EMP1001,"02","2",8,0,1,LOW
1122,1122,30,10,10,1122,EMP1001,"02","7",3,0,1,LOW
1126,1126,30,10,10,1126,EMP1001,"02","2",6,0,1,LOW
970,970,30,10,10,970,EMP1001,"02","1",6,0,1,LOW
1253,1253,30,10,10,1253,EMP1001,"02","1",6,0,1,LOW
55887,55887,20,10,10,55887,EMP1054,"02","1",6,0,1,HIGH
500000,5000,10,20,20,0,NONE,"01","4",4,0,1,LOW
500000,5000,10,20,20,0,NONE,"01","5",6,0,1,LOW
98175,982,20,20,20,98175,EMP1054,"02","2",5,0,1,LOW
98525,985,20,20,20,98525,EMP1054,"02","7",3,0,1,LOW
500000,5000,10,20,20,0,NONE,"01","4",4,0,1,LOW
84875,849,20,20,20,84875,EMP1054,"02","7",3,0,1,LOW
1500000,15000,10,20,20,0,NONE,"01","2",8,0,1,LOW
78050,781,20,20,20,78050,EMP1003,"01","4",4,0,1,MEDIUM
89600,896,20,20,20,89600,EMP1003,"01","6",6,0,1,LOW
11523,11523,20,10,10,11523,EMP1003,"01","4",5,0,1,LOW
8593,8593,20,10,10,8593,EMP1003,"01","4",5,0,1,LOW
10258,10258,20,10,10,10258,EMP1003,"01","4",5,0,1,LOW
11776,11776,20,10,10,11776,EMP1003,"01","5",5,0,1,LOW
10824,10824,20,10,10,10824,EMP1003,"01","5",5,0,1,LOW
8070,8070,20,10,10,8070,EMP1003,"01","5",7,0,1,LOW
9636,9636,20,10,10,9636,EMP1003,"01","5",5,0,1,LOW
11060,11060,20,10,10,11060,EMP1003,"01","6",7,0,1,LOW
1002,1002,30,10,10,1002,EMP1003,"01","5",3,0,1,LOW
747,747,30,10,10,747,EMP1003,"01","4",3,0,1,LOW
892,892,30,10,10,892,EMP1003,"01","5",5,0,1,LOW
1024,1024,30,10,10,1024,EMP1003,"01","4",5,0,1,LOW
500000,5000,10,20,20,0,NONE,"01","4",4,0,1,LOW
55887,55887,20,10,10,55887,EMP1049,"01","5",5,0,1,LOW
500000,5000,10,20,20,0,NONE,"01","2",4,0,1,LOW
500000,5000,10,20,20,0,NONE,"01","3",6,0,1,HIGH
500000,5000,10,20,20,0,NONE,"01","2",6,0,1,LOW
98175,982,20,20,20,98175,EMP1049,"01","6",6,0,1,LOW
500000,5000,10,20,20,0,NONE,"01","2",6,0,1,LOW
98525,985,20,20,20,98525,EMP1049,"01","5",4,0,1,MEDIUM
500000,5000,10,20,20,0,NONE,"01","3",4,0,1,LOW
84875,849,20,20,20,84875,EMP1049,"01","5",4,0,1,LOW
500000,5000,10,20,20,0,NONE,"01","3",4,0,1,LOW
1500000,15000,10,20,20,0,NONE,"01","3",4,0,1,LOW
109637,1096,20,20,20,109637,EMP1049,"02","7",5,0,1,LOW
12903,12903,20,10,10,12903,EMP1049,"01","5",5,0,1,HIGH
12949,12949,20,10,10,12949,EMP1049,"01","6",9,0,1,LOW
11155,11155,20,10,10,11155,EMP1049,"01","5",5,0,1,LOW
14409,14409,20,10,10,14409,EMP1049,"02","7",6,0,1,LOW
12117,12117,20,10,10,12117,EMP1049,"01","6",5,0,1,LOW
12160,12160,20,10,10,12160,EMP1049,"01","6",5,0,1,LOW
10476,10476,20,10,10,10476,EMP1049,"01","5",5,0,1,LOW
13532,13532,20,10,10,13532,EMP1049,"01","5",5,0,1,LOW
1122,1122,30,10,10,1122,EMP1049,"02","7",6,0,1,HIGH
1500000,15000,10,20,20,0,NONE,"01","1",4,0,1,LOW
500000,500000,40,10,10,0,NONE,"01","1",5,0,1,LOW
500000,500000,40,10,10,0,NONE,"01","1",9,0,1,LOW
400000,400000,40,10,10,0,NONE,"01","1",7,0,1,LOW
400000,400000,40,10,10,0,NONE,"01","1",5,0,1,LOW
30000,30000,40,10,10,0,NONE,"01","1",5,0,1,LOW
45812,45812,20,10,10,45812,EMP1003,"01","3",5,0,1,LOW
500000,5000,10,20,20,0,NONE,"01","1",6,0,1,LOW
87675,877,20,20,20,87675,EMP1003,"01","4",6,0,1,LOW
65362,654,20,20,20,65362,EMP1003,"01","5",6,0,1,LOW
500000,5000,10,20,20,0,NONE,"01","1",6,0,1,LOW
500000,5000,10,20,20,0,NONE,"01","1",4,0,1,LOW
78050,781,20,20,20,78050,EMP1003,"01","5",6,0,1,HIGH
89600,896,20,20,20,89600,EMP1003,"01","4",6,0,1,LOW
11523,11523,20,10,10,11523,EMP1003,"01","3",5,0,1,LOW
8590,8590,20,10,10,8590,EMP1003,"01","3",5,0,1,LOW
10258,10258,20,10,10,10258,EMP1003,"01","4",7,0,1,LOW
11776,11776,20,10,10,11776,EMP1003,"01","5",9,0,1,LOW
10821,10821,20,10,10,10821,EMP1003,"01","4",5,0,1,LOW
8067,8067,20,10,10,8067,EMP1003,"01","4",5,0,1,LOW
9633,9633,20,10,10,9633,EMP1003,"01","5",7,0,1,HIGH
11059,11059,20,10,10,11059,EMP1003,"01","4",5,0,1,LOW
1002,1002,30,10,10,1002,EMP1003,"01","4",3,0,1,LOW
747,747,30,10,10,747,EMP1003,"01","3",3,0,1,MEDIUM
892,892,30,10,10,892,EMP1003,"01","4",3,0,1,MEDIUM
1024,1024,30,10,10,1024,EMP1003,"01","4",5,0,1,LOW
300000,3000,10,20,20,0,NONE,"01","3",4,0,1,LOW
250000,2500,10,20,20,0,NONE,"01","3",8,0,1,LOW
250000,2500,10,20,20,0,NONE,"01","3",4,0,1,LOW
300000,3000,10,20,20,0,NONE,"01","3",4,0,1,LOW
45815,45815,20,10,10,45815,EMP1003,"01","4",5,0,1,LOW
1000000,10000,10,20,20,0,NONE,"01","2",4,0,1,LOW
87675,877,20,20,20,87675,EMP1003,"01","6",6,0,1,HIGH
65365,654,20,20,20,65365,EMP1003,"01","4",4,0,1,LOW
500000,5000,10,20,20,0,NONE,"01","1",4,0,1,LOW
500000,5000,10,20,20,0,NONE,"01","2",8,0,1,LOW
1500000,15000,10,20,20,0,NONE,"01","2",6,0,1,HIGH
10821,10821,20,10,10,10821,EMP1021,"01","7",5,0,1,LOW
8067,8067,20,10,10,8067,EMP1021,"01","7",5,0,1,LOW
9633,9633,20,10,10,9633,EMP1021,"01","6",5,0,1,LOW
11059,11059,20,10,10,11059,EMP1021,"01","1",7,0,1,LOW
1002,1002,30,10,10,1002,EMP1021,"01","7",3,0,1,LOW
747,747,30,10,10,747,EMP1021,"01","7",3,0,1,LOW
892,892,30,10,10,892,EMP1021,"01","7",3,0,1,LOW
1024,1024,30,10,10,1024,EMP1021,"01","7",3,0,1,LOW
300000,3000,10,20,20,0,NONE,"01","6",4,0,1,LOW
250000,2500,10,20,20,0,NONE,"01","6",4,0,1,LOW
250000,2500,10,20,20,0,NONE,"01","6",4,0,1,LOW
300000,3000,10,20,20,0,NONE,"01","6",4,0,1,HIGH
1500000,15000,10,20,20,0,NONE,"01","4",4,0,1,LOW
45812,45812,20,10,10,45812,EMP1001,"01","2",7,0,1,LOW
87675,877,20,20,20,87675,EMP1001,"01","7",4,0,1,LOW
65362,654,20,20,20,65362,EMP1001,"01","1",6,0,1,LOW
500000,5000,10,20,20,0,NONE,"01","5",4,0,1,LOW
500000,5000,10,20,20,0,NONE,"01","5",6,0,1,LOW
78050,781,20,20,20,78050,EMP1001,"01","2",6,0,1,LOW
89600,896,20,20,20,89600,EMP1001,"01","1",6,0,1,LOW
11523,11523,20,10,10,11523,EMP1001,"01","1",9,0,1,HIGH
8590,8590,20,10,10,8590,EMP1001,"01","1",5,0,1,LOW
10258,10258,20,10,10,10258,EMP1001,"01","7",5,0,1,LOW
11776,11776,20,10,10,11776,EMP1001,"01","7",5,0,1,LOW
10821,10821,20,10,10,10821,EMP1001,"01","1",5,0,1,LOW
8067,8067,20,10,10,8067,EMP1001,"01","3",7,0,1,LOW
9633,9633,20,10,10,9633,EMP1001,"01","7",5,0,1,LOW
11059,11059,20,10,10,11059,EMP1001,"01","2",9,0,1,LOW
1002,1002,30,10,10,1002,EMP1001,"01","7",5,0,1,MEDIUM
747,747,30,10,10,747,EMP1001,"01","2",7,0,1,HIGH
892,892,30,10,10,892,EMP1001,"01","7",5,0,1,LOW
1024,1024,30,10,10,1024,EMP1001,"01","1",5,0,1,MEDIUM
300000,3000,10,20,20,0,NONE,"01","1",6,0,1,HIGH
250000,2500,10,20,20,0,NONE,"01","1",4,0,1,LOW
250000,2500,10,20,20,0,NONE,"01","1",4,0,1,LOW
300000,3000,10,20,20,0,NONE,"01","1",4,0,1,LOW
1500000,15000,10,20,20,0,NONE,"01","1",8,0,1,LOW
250000,2500,10,20,20,0,NONE,"01","4",6,0,1,HIGH
500000,5000,10,20,20,0,NONE,"01","4",6,0,1,LOW
1500000,15000,10,20,20,0,NONE,"01","3",4,0,1,LOW
45812,45812,20,10,10,45812,EMP1043,"01","5",5,0,1,HIGH
87675,877,20,20,20,87675,EMP1043,"01","5",4,0,1,LOW
65362,654,20,20,20,65362,EMP1043,"01","6",8,0,1,LOW
1500000,15000,10,20,20,0,NONE,"01","2",4,0,1,LOW
78050,781,20,20,20,78050,EMP1043,"01","5",4,0,1,MEDIUM
500000,5000,10,20,20,0,NONE,"01","3",8,0,1,LOW
500000,5000,10,20,20,0,NONE,"01","2",4,0,1,LOW
500000,5000,10,20,20,0,NONE,"01","3",4,0,1,HIGH
500000,5000,10,20,20,0,NONE,"01","3",4,0,1,LOW
89600,896,20,20,20,89600,EMP1043,"01","5",4,0,1,LOW
11523,11523,20,10,10,11523,EMP1043,"01","6",5,0,1,LOW
8590,8590,20,10,10,8590,EMP1043,"01","5",5,0,1,HIGH
10258,10258,20,10,10,10258,EMP1043,"01","6",5,0,1,LOW
11776,11776,20,10,10,11776,EMP1043,"01","6",7,0,1,LOW
10821,10821,20,10,10,10821,EMP1043,"01","6",5,0,1,LOW
8067,8067,20,10,10,8067,EMP1043,"01","7",7,0,1,HIGH
9633,9633,20,10,10,9633,EMP1043,"01","7",9,0,1,LOW
11059,11059,20,10,10,11059,EMP1043,"01","6",5,0,1,LOW
1002,1002,30,10,10,1002,EMP1043,"01","6",5,0,1,LOW
747,747,30,10,10,747,EMP1043,"01","6",3,0,1,LOW
892,892,30,10,10,892,EMP1043,"01","6",3,0,1,MEDIUM
1024,1024,30,10,10,1024,EMP1043,"01","5",3,0,1,LOW
45812,45812,20,10,10,45812,EMP1021,"01","6",5,0,1,LOW
87675,877,20,20,20,87675,EMP1021,"01","6",4,0,1,LOW
65362,654,20,20,20,65362,EMP1021,"01","7",8,0,1,LOW
500000,5000,10,20,20,0,NONE,"01","4",4,0,1,LOW
78050,781,20,20,20,78050,EMP1021,"01","6",4,0,1,LOW
500000,5000,10,20,20,0,NONE,"01","4",4,0,1,LOW
89600,896,20,20,20,89600,EMP1021,"01","6",4,0,1,LOW
11523,11523,20,10,10,11523,EMP1021,"01","6",5,0,1,LOW
8590,8590,20,10,10,8590,EMP1021,"01","1",9,0,1,LOW
10258,10258,20,10,10,10258,EMP1021,"01","6",5,0,1,LOW
11776,11776,20,10,10,11776,EMP1021,"01","6",5,0,1,LOW
8234,8234,20,10,10,8234,EMP1007,"01","4",7,0,1,LOW
9303,9303,20,10,10,9303,EMP1007,"01","3",5,0,1,LOW
13100,13100,20,10,10,13100,EMP1007,"01","4",5,0,1,LOW
12690,12690,20,10,10,12690,EMP1007,"01","5",9,0,1,LOW
7732,7732,20,10,10,7732,EMP1007,"01","5",7,0,1,LOW
8737,8737,20,10,10,8737,EMP1007,"01","3",5,0,1,MEDIUM
1213,1213,30,10,10,1213,EMP1007,"01","4",3,0,1,MEDIUM
1175,1175,30,10,10,1175,EMP1007,"01","4",3,0,1,LOW
716,716,30,10,10,716,EMP1007,"01","4",3,0,1,LOW
809,809,30,10,10,809,EMP1007,"01","4",3,0,1,LOW
48915,48915,20,10,10,48915,EMP1051,"01","4",5,0,1,LOW
500000,5000,10,20,20,0,NONE,"01","2",4,0,1,LOW
106140,1061,20,20,20,106140,EMP1051,"01","5",8,0,1,HIGH
500000,5000,10,20,20,0,NONE,"01","2",4,0,1,LOW
500000,5000,10,20,20,0,NONE,"01","2",4,0,1,LOW
1500000,15000,10,20,20,0,NONE,"01","2",6,0,1,LOW
102815,1028,20,20,20,102815,EMP1051,"01","5",6,0,1,HIGH
500000,5000,10,20,20,0,NONE,"01","2",8,0,1,LOW
62650,627,20,20,20,62650,EMP1051,"01","5",8,0,1,LOW
500000,5000,10,20,20,0,NONE,"01","2",4,0,1,LOW
1000000,10000,10,20,20,0,NONE,"01","2",4,0,1,LOW
70790,708,20,20,20,70790,EMP1051,"01","4",4,0,1,LOW
13952,13952,20,10,10,13952,EMP1051,"01","4",5,0,1,LOW
13515,13515,20,10,10,13515,EMP1051,"01","5",7,0,1,LOW
8234,8234,20,10,10,8234,EMP1051,"01","4",5,0,1,LOW
9306,9306,20,10,10,9306,EMP1051,"01","4",5,0,1,LOW
13102,13102,20,10,10,13102,EMP1051,"01","5",5,0,1,HIGH
12690,12690,20,10,10,12690,EMP1051,"01","5",5,0,1,LOW
7736,7736,20,10,10,7736,EMP1051,"01","4",5,0,1,LOW
8738,8738,20,10,10,8738,EMP1051,"01","5",5,0,1,LOW
1213,1213,30,10,10,1213,EMP1051,"01","5",5,0,1,LOW
1175,1175,30,10,10,1175,EMP1051,"01","5",3,0,1,LOW
716,716,30,10,10,716,EMP1051,"01","5",5,0,1,LOW
809,809,30,10,10,809,EMP1051,"01","5",5,0,1,LOW
300000,3000,10,20,20,0,NONE,"01","4",4,0,1,LOW
250000,2500,10,20,20,0,NONE,"01","4",4,0,1,HIGH
300000,3000,10,20,20,0,NONE,"01","4",4,0,1,LOW
106137,1061,20,20,20,106137,EMP1046,"01","7",4,0,1,LOW
500000,5000,10,20,20,0,NONE,"01","5",6,0,1,LOW
102812,1028,20,20,20,102812,EMP1046,"01","1",6,0,1,LOW
62650,627,20,20,20,62650,EMP1046,"01","7",4,0,1,LOW
500000,5000,10,20,20,0,NONE,"01","5",8,0,1,HIGH
500000,5000,10,20,20,0,NONE,"01","5",4,0,1,LOW
70787,708,20,20,20,70787,EMP1046,"01","7",4,0,1,LOW
13949,13949,20,10,10,13949,EMP1046,"01","7",5,0,1,LOW
13512,13512,20,10,10,13512,EMP1046,"01","1",5,0,1,MEDIUM
8234,8234,20,10,10,8234,EMP1046,"01","7",5,0,1,LOW
9303,9303,20,10,10,9303,EMP1046,"01","7",5,0,1,LOW
13100,13100,20,10,10,13100,EMP1046,"01","7",5,0,1,LOW
12690,12690,20,10,10,12690,EMP1046,"01","7",5,0,1,LOW
7732,7732,20,10,10,7732,EMP1046,"01","2",7,0,1,HIGH
8737,8737,20,10,10,8737,EMP1046,"01","2",7,0,1,LOW
1213,1213,30,10,10,1213,EMP1046,"01","2",7,0,1,LOW
1175,1175,30,10,10,1175,EMP1046,"01","1",5,0,1,LOW
716,716,30,10,10,716,EMP1046,"01","1",5,0,1,MEDIUM
809,809,30,10,10,809,EMP1046,"01","1",3,0,1,LOW
300000,3000,10,20,20,0,NONE,"01","7",4,0,1,LOW
